#timestamp wx wy wz
1578481477.727500 0.168073 -0.117593 -0.089450
1578481477.730000 0.169303 -0.121723 -0.097403
1578481477.732500 0.168733 -0.125714 -0.109343
1578481477.735000 0.169490 -0.135767 -0.122342
1578481477.737500 0.164957 -0.138588 -0.128707
1578481477.740000 0.161014 -0.143138 -0.136684
1578481477.742500 0.162593 -0.150120 -0.140785
1578481477.745000 0.157830 -0.154044 -0.154743
1578481477.747500 0.149095 -0.156052 -0.160007
1578481477.750000 0.147922 -0.167979 -0.163068
1578481477.752500 0.139695 -0.170180 -0.167155
1578481477.755000 0.139768 -0.175546 -0.173438
1578481477.757500 0.140610 -0.178312 -0.180462
1578481477.760000 0.139454 -0.180468 -0.185008
1578481477.762500 0.131616 -0.183165 -0.185916
1578481477.765000 0.126319 -0.188412 -0.188001
1578481477.767500 0.127344 -0.194661 -0.188124
1578481477.770000 0.120990 -0.202553 -0.193450
1578481477.772500 0.120445 -0.207865 -0.199746
1578481477.775000 0.123890 -0.218628 -0.199677
1578481477.777500 0.113462 -0.229944 -0.192964
1578481477.780000 0.108440 -0.232106 -0.189136
1578481477.782500 0.108582 -0.240941 -0.192435
1578481477.785000 0.108698 -0.256914 -0.188285
1578481477.787500 0.099328 -0.265306 -0.190642
1578481477.790000 0.092137 -0.274637 -0.189443
1578481477.792500 0.088724 -0.285225 -0.183003
1578481477.795000 0.082639 -0.298506 -0.185221
1578481477.797500 0.076009 -0.308342 -0.182220
1578481477.800000 0.076130 -0.323933 -0.178567
1578481477.802500 0.064437 -0.337762 -0.182427
1578481477.805000 0.055330 -0.342877 -0.180423
1578481477.807500 0.055978 -0.357348 -0.180678
1578481477.810000 0.049891 -0.363219 -0.178285
1578481477.812500 0.045730 -0.366296 -0.180984
1578481477.815000 0.042559 -0.364494 -0.181113
1578481477.817500 0.039326 -0.371714 -0.184737
1578481477.820000 0.037377 -0.369664 -0.187294
1578481477.822500 0.037041 -0.364026 -0.189218
1578481477.825000 0.038965 -0.369340 -0.193936
1578481477.827500 0.035639 -0.361589 -0.200041
1578481477.830000 0.031449 -0.354220 -0.200613
1578481477.832500 0.029683 -0.347774 -0.205033
1578481477.835000 0.032926 -0.333920 -0.207484
1578481477.837500 0.033481 -0.330766 -0.208786
1578481477.840000 0.030471 -0.324178 -0.221661
1578481477.842500 0.032476 -0.314157 -0.226179
1578481477.845000 0.034581 -0.302830 -0.231385
1578481477.847500 0.034617 -0.296709 -0.231566
1578481477.850000 0.040320 -0.294967 -0.244597
1578481477.852500 0.037284 -0.289455 -0.248964
1578481477.855000 0.037593 -0.285797 -0.255863
1578481477.857500 0.032821 -0.288004 -0.264846
1578481477.860000 0.033270 -0.289732 -0.269887
1578481477.862500 0.027291 -0.293976 -0.277631
1578481477.865000 0.026165 -0.297059 -0.281806
1578481477.867500 0.017726 -0.305876 -0.289252
1578481477.870000 0.021806 -0.315586 -0.294657
1578481477.872500 0.013126 -0.316863 -0.297128
1578481477.875000 0.009350 -0.320108 -0.307904
1578481477.877500 0.002836 -0.318536 -0.313780
1578481477.880000 -0.003351 -0.321670 -0.316858
1578481477.882500 -0.015920 -0.314100 -0.317465
1578481477.885000 -0.023472 -0.309128 -0.323714
1578481477.887500 -0.033183 -0.296164 -0.330706
1578481477.890000 -0.039949 -0.281845 -0.337750
1578481477.892500 -0.042626 -0.268953 -0.347386
1578481477.895000 -0.055297 -0.255236 -0.357757
1578481477.897500 -0.051689 -0.233886 -0.368477
1578481477.900000 -0.060195 -0.210278 -0.378881
1578481477.902500 -0.065738 -0.190851 -0.378768
1578481477.905000 -0.071785 -0.170892 -0.393823
1578481477.907500 -0.078639 -0.138584 -0.400728
1578481477.910000 -0.081833 -0.120018 -0.404897
1578481477.912500 -0.082000 -0.085910 -0.417238
1578481477.915000 -0.079140 -0.062968 -0.417453
1578481477.917500 -0.079399 -0.033762 -0.422339
1578481477.920000 -0.075530 -0.008951 -0.430252
1578481477.922500 -0.075997 0.025690 -0.437431
1578481477.925000 -0.076689 0.054833 -0.442942
1578481477.927500 -0.079717 0.083427 -0.449708
1578481477.930000 -0.081475 0.105032 -0.461014
1578481477.932500 -0.084221 0.128117 -0.464052
1578481477.935000 -0.083624 0.145258 -0.470440
1578481477.937500 -0.083630 0.162146 -0.470676
1578481477.940000 -0.089790 0.178368 -0.474985
1578481477.942500 -0.090849 0.187485 -0.486237
1578481477.945000 -0.092454 0.196457 -0.486860
1578481477.947500 -0.095662 0.197388 -0.488061
1578481477.950000 -0.101386 0.200799 -0.487097
1578481477.952500 -0.109212 0.201367 -0.483780
1578481477.955000 -0.117317 0.195126 -0.480156
1578481477.957500 -0.122125 0.191176 -0.477569
1578481477.960000 -0.130907 0.188462 -0.470525
1578481477.962500 -0.140658 0.189087 -0.461860
1578481477.965000 -0.142807 0.187929 -0.464290
1578481477.967500 -0.154121 0.189929 -0.458616
1578481477.970000 -0.156648 0.197232 -0.457743
1578481477.972500 -0.161050 0.206394 -0.456387
1578481477.975000 -0.167249 0.221615 -0.449805
1578481477.977500 -0.166193 0.236155 -0.453578
1578481477.980000 -0.167696 0.241250 -0.463031
1578481477.982500 -0.170431 0.255109 -0.464526
1578481477.985000 -0.166588 0.265868 -0.468729
1578481477.987500 -0.161862 0.276007 -0.470002
1578481477.990000 -0.152628 0.280823 -0.477165
1578481477.992500 -0.148462 0.291026 -0.482114
1578481477.995000 -0.144958 0.295311 -0.496017
1578481477.997500 -0.135157 0.298531 -0.508156
1578481478.000000 -0.126605 0.303780 -0.515200
1578481478.002500 -0.118190 0.301415 -0.519703
1578481478.005000 -0.117728 0.294450 -0.533079
1578481478.007500 -0.113150 0.292921 -0.545062
1578481478.010000 -0.109282 0.285926 -0.544186
1578481478.012500 -0.109947 0.272989 -0.542530
1578481478.015000 -0.111544 0.260379 -0.543854
1578481478.017500 -0.112815 0.243804 -0.539652
1578481478.020000 -0.115570 0.234456 -0.536068
1578481478.022500 -0.113486 0.223352 -0.525437
1578481478.025000 -0.115004 0.201823 -0.523288
1578481478.027500 -0.127074 0.176968 -0.515346
1578481478.030000 -0.133914 0.164165 -0.510977
1578481478.032500 -0.134391 0.142998 -0.501731
1578481478.035000 -0.143200 0.126424 -0.492644
1578481478.037500 -0.152396 0.106829 -0.484370
1578481478.040000 -0.158423 0.093155 -0.473586
1578481478.042500 -0.162369 0.088772 -0.468686
1578481478.045000 -0.168331 0.083016 -0.458765
1578481478.047500 -0.177553 0.088912 -0.455998
1578481478.050000 -0.189023 0.084099 -0.450456
1578481478.052500 -0.188968 0.091901 -0.452180
1578481478.055000 -0.186998 0.104453 -0.448175
1578481478.057500 -0.191630 0.113116 -0.444636
1578481478.060000 -0.194921 0.118695 -0.443778
1578481478.062500 -0.189644 0.144361 -0.446898
1578481478.065000 -0.188331 0.151481 -0.449061
1578481478.067500 -0.176083 0.165074 -0.453964
1578481478.070000 -0.167775 0.182314 -0.453715
1578481478.072500 -0.156835 0.196463 -0.459562
1578481478.075000 -0.145209 0.210120 -0.469186
1578481478.077500 -0.131585 0.218153 -0.479987
1578481478.080000 -0.121127 0.227183 -0.490615
1578481478.082500 -0.113845 0.238074 -0.506546
1578481478.085000 -0.099029 0.240493 -0.523070
1578481478.087500 -0.095162 0.248627 -0.544435
1578481478.090000 -0.090104 0.239727 -0.555612
1578481478.092500 -0.088158 0.237155 -0.571342
1578481478.095000 -0.090465 0.232919 -0.584672
1578481478.097500 -0.092080 0.222123 -0.591651
1578481478.100000 -0.093926 0.217053 -0.593916
1578481478.102500 -0.099351 0.205496 -0.592777
1578481478.105000 -0.114214 0.194566 -0.586577
1578481478.107500 -0.120395 0.174731 -0.591797
1578481478.110000 -0.132000 0.160329 -0.582539
1578481478.112500 -0.142975 0.147851 -0.578497
1578481478.115000 -0.151987 0.132746 -0.564750
1578481478.117500 -0.164491 0.124048 -0.558405
1578481478.120000 -0.180253 0.105695 -0.551899
1578481478.122500 -0.192475 0.102054 -0.539275
1578481478.125000 -0.204961 0.103986 -0.531425
1578481478.127500 -0.222808 0.101048 -0.526907
1578481478.130000 -0.233451 0.107375 -0.519793
1578481478.132500 -0.244220 0.121862 -0.514719
1578481478.135000 -0.252383 0.131452 -0.506793
1578481478.137500 -0.267440 0.144962 -0.501746
1578481478.140000 -0.273559 0.164890 -0.502445
1578481478.142500 -0.282203 0.178818 -0.497611
1578481478.145000 -0.292422 0.201476 -0.498948
1578481478.147500 -0.296560 0.218800 -0.496706
1578481478.150000 -0.303604 0.235817 -0.496291
1578481478.152500 -0.307193 0.252849 -0.504555
1578481478.155000 -0.303839 0.272326 -0.505144
1578481478.157500 -0.300215 0.281054 -0.514750
1578481478.160000 -0.296898 0.286311 -0.520007
1578481478.162500 -0.292912 0.299069 -0.537446
1578481478.165000 -0.285131 0.310442 -0.545357
1578481478.167500 -0.278515 0.312254 -0.565836
1578481478.170000 -0.266482 0.315174 -0.585607
1578481478.172500 -0.264907 0.315875 -0.598967
1578481478.175000 -0.256620 0.309524 -0.616224
1578481478.177500 -0.250533 0.302069 -0.632052
1578481478.180000 -0.250772 0.296344 -0.647731
1578481478.182500 -0.254491 0.281288 -0.663066
1578481478.185000 -0.259066 0.269824 -0.676967
1578481478.187500 -0.263664 0.251283 -0.682548
1578481478.190000 -0.270464 0.228359 -0.685093
1578481478.192500 -0.286031 0.201865 -0.690793
1578481478.195000 -0.297922 0.184698 -0.689879
1578481478.197500 -0.311211 0.158748 -0.685741
1578481478.200000 -0.325854 0.135577 -0.680241
1578481478.202500 -0.344455 0.114326 -0.671642
1578481478.205000 -0.359224 0.096263 -0.651710
1578481478.207500 -0.376779 0.094676 -0.643709
1578481478.210000 -0.393395 0.088514 -0.635082
1578481478.212500 -0.411592 0.088157 -0.624286
1578481478.215000 -0.430858 0.098379 -0.611803
1578481478.217500 -0.445451 0.101237 -0.603224
1578481478.220000 -0.466333 0.108312 -0.592931
1578481478.222500 -0.482103 0.120135 -0.581120
1578481478.225000 -0.497989 0.135367 -0.571914
1578481478.227500 -0.513506 0.150652 -0.561965
1578481478.230000 -0.527485 0.166434 -0.551756
1578481478.232500 -0.541696 0.181039 -0.540993
1578481478.235000 -0.556353 0.201030 -0.532219
1578481478.237500 -0.567201 0.221442 -0.522673
1578481478.240000 -0.575157 0.230400 -0.511950
1578481478.242500 -0.585325 0.247347 -0.500351
1578481478.245000 -0.591064 0.257167 -0.490615
1578481478.247500 -0.601748 0.267744 -0.480642
1578481478.250000 -0.612590 0.276457 -0.468750
1578481478.252500 -0.617495 0.287892 -0.464344
1578481478.255000 -0.624080 0.287817 -0.457655
1578481478.257500 -0.621110 0.283600 -0.457710
1578481478.260000 -0.628764 0.284544 -0.460357
1578481478.262500 -0.628962 0.276874 -0.462781
1578481478.265000 -0.635311 0.268914 -0.468728
1578481478.267500 -0.631271 0.254445 -0.476925
1578481478.270000 -0.638209 0.240864 -0.483932
1578481478.272500 -0.635773 0.230545 -0.491513
1578481478.275000 -0.636409 0.211385 -0.499307
1578481478.277500 -0.636940 0.192679 -0.514497
1578481478.280000 -0.642856 0.179847 -0.523302
1578481478.282500 -0.645977 0.160827 -0.533660
1578481478.285000 -0.646660 0.143424 -0.549966
1578481478.287500 -0.645201 0.130822 -0.557065
1578481478.290000 -0.653474 0.122882 -0.561841
1578481478.292500 -0.657554 0.118262 -0.567015
1578481478.295000 -0.663777 0.113472 -0.572890
1578481478.297500 -0.675489 0.112097 -0.580838
1578481478.300000 -0.682353 0.112060 -0.585036
1578481478.302500 -0.691018 0.117661 -0.589365
1578481478.305000 -0.697777 0.131224 -0.593107
1578481478.307500 -0.704983 0.142260 -0.595680
1578481478.310000 -0.717017 0.154710 -0.593300
1578481478.312500 -0.726551 0.173105 -0.592527
1578481478.315000 -0.735258 0.186479 -0.589879
1578481478.317500 -0.741379 0.215672 -0.584538
1578481478.320000 -0.756127 0.225833 -0.575277
1578481478.322500 -0.760088 0.254782 -0.571102
1578481478.325000 -0.764483 0.272702 -0.559920
1578481478.327500 -0.767765 0.291795 -0.542759
1578481478.330000 -0.768642 0.308913 -0.537344
1578481478.332500 -0.773360 0.328510 -0.522804
1578481478.335000 -0.771570 0.346270 -0.501459
1578481478.337500 -0.765747 0.358105 -0.486438
1578481478.340000 -0.765272 0.368542 -0.479773
1578481478.342500 -0.762357 0.373024 -0.463773
1578481478.345000 -0.754111 0.375940 -0.448057
1578481478.347500 -0.749493 0.373185 -0.439267
1578481478.350000 -0.736419 0.374244 -0.428630
1578481478.352500 -0.731179 0.366792 -0.423762
1578481478.355000 -0.725961 0.360771 -0.418829
1578481478.357500 -0.720096 0.348447 -0.418690
1578481478.360000 -0.713578 0.333701 -0.417426
1578481478.362500 -0.708564 0.308150 -0.416927
1578481478.365000 -0.706043 0.292370 -0.415190
1578481478.367500 -0.704430 0.275621 -0.421167
1578481478.370000 -0.694628 0.255540 -0.411189
1578481478.372500 -0.692031 0.238717 -0.411813
1578481478.375000 -0.692377 0.215888 -0.405805
1578481478.377500 -0.694362 0.201219 -0.397866
1578481478.380000 -0.698030 0.190029 -0.395344
1578481478.382500 -0.696169 0.176965 -0.391990
1578481478.385000 -0.697938 0.170854 -0.391004
1578481478.387500 -0.697156 0.159477 -0.391817
1578481478.390000 -0.698687 0.154643 -0.381687
1578481478.392500 -0.703801 0.150433 -0.377548
1578481478.395000 -0.702006 0.149810 -0.376290
1578481478.397500 -0.708260 0.155631 -0.371397
1578481478.400000 -0.708349 0.149070 -0.369845
1578481478.402500 -0.710540 0.159031 -0.368974
1578481478.405000 -0.711398 0.158958 -0.362200
1578481478.407500 -0.708611 0.165702 -0.365979
1578481478.410000 -0.707816 0.170641 -0.361303
1578481478.412500 -0.705612 0.172043 -0.354013
1578481478.415000 -0.706206 0.178959 -0.349908
1578481478.417500 -0.697336 0.188035 -0.350292
1578481478.420000 -0.687511 0.183198 -0.351740
1578481478.422500 -0.682208 0.195049 -0.346294
1578481478.425000 -0.675060 0.195406 -0.347380
1578481478.427500 -0.659192 0.194860 -0.338097
1578481478.430000 -0.650104 0.189997 -0.328860
1578481478.432500 -0.644624 0.186704 -0.327590
1578481478.435000 -0.630996 0.182845 -0.328586
1578481478.437500 -0.617878 0.173144 -0.314167
1578481478.440000 -0.605738 0.161678 -0.312626
1578481478.442500 -0.596059 0.157633 -0.308541
1578481478.445000 -0.580602 0.147143 -0.301881
1578481478.447500 -0.573106 0.140436 -0.295442
1578481478.450000 -0.561714 0.133529 -0.284949
1578481478.452500 -0.553358 0.126703 -0.282116
1578481478.455000 -0.544120 0.123267 -0.272189
1578481478.457500 -0.533451 0.122933 -0.270397
1578481478.460000 -0.527839 0.123276 -0.260787
1578481478.462500 -0.518972 0.119658 -0.255030
1578481478.465000 -0.509509 0.122161 -0.248580
1578481478.467500 -0.504395 0.122698 -0.242707
1578481478.470000 -0.499046 0.124337 -0.233045
1578481478.472500 -0.495331 0.127654 -0.225936
1578481478.475000 -0.494956 0.127214 -0.223200
1578481478.477500 -0.481623 0.135398 -0.215292
1578481478.480000 -0.478831 0.130370 -0.209069
1578481478.482500 -0.481796 0.131528 -0.200443
1578481478.485000 -0.471521 0.129257 -0.190887
1578481478.487500 -0.469503 0.131407 -0.183658
1578481478.490000 -0.463031 0.123908 -0.183387
1578481478.492500 -0.455655 0.121592 -0.177760
1578481478.495000 -0.448987 0.113529 -0.172204
1578481478.497500 -0.444226 0.113618 -0.160800
1578481478.500000 -0.436397 0.109084 -0.161640
1578481478.502500 -0.429452 0.098614 -0.160626
1578481478.505000 -0.422242 0.091097 -0.153136
1578481478.507500 -0.407894 0.084138 -0.150834
1578481478.510000 -0.399850 0.074345 -0.147636
1578481478.512500 -0.391787 0.071228 -0.142999
1578481478.515000 -0.379105 0.064690 -0.136167
1578481478.517500 -0.366403 0.056258 -0.136983
1578481478.520000 -0.354221 0.054799 -0.128405
1578481478.522500 -0.343230 0.048962 -0.127295
1578481478.525000 -0.336178 0.047083 -0.123906
1578481478.527500 -0.324872 0.050080 -0.115205
1578481478.530000 -0.314152 0.050309 -0.115465
1578481478.532500 -0.303321 0.047489 -0.106956
1578481478.535000 -0.293285 0.048886 -0.101809
1578481478.537500 -0.282945 0.046013 -0.097345
1578481478.540000 -0.272986 0.048088 -0.091203
1578481478.542500 -0.262314 0.052130 -0.083376
1578481478.545000 -0.252399 0.057366 -0.081892
1578481478.547500 -0.242941 0.063945 -0.070833
1578481478.550000 -0.236486 0.069609 -0.066078
1578481478.552500 -0.232443 0.075451 -0.055481
1578481478.555000 -0.225784 0.079459 -0.055258
1578481478.557500 -0.219730 0.083207 -0.047456
1578481478.560000 -0.219296 0.083794 -0.032903
1578481478.562500 -0.213352 0.098373 -0.028703
1578481478.565000 -0.212032 0.101502 -0.017688
1578481478.567500 -0.205053 0.106163 -0.002043
1578481478.570000 -0.201562 0.112374 0.011277
1578481478.572500 -0.201213 0.118120 0.015266
1578481478.575000 -0.203077 0.123844 0.031114
1578481478.577500 -0.197953 0.128390 0.039722
1578481478.580000 -0.199918 0.132632 0.055568
1578481478.582500 -0.197572 0.137788 0.071627
1578481478.585000 -0.193593 0.148512 0.084710
1578481478.587500 -0.186983 0.148667 0.093199
1578481478.590000 -0.181425 0.149012 0.100374
1578481478.592500 -0.176600 0.152385 0.107555
1578481478.595000 -0.162618 0.149998 0.111726
1578481478.597500 -0.157554 0.150095 0.118093
1578481478.600000 -0.145097 0.149758 0.116976
1578481478.602500 -0.133075 0.150280 0.123066
1578481478.605000 -0.122090 0.145496 0.121064
1578481478.607500 -0.110343 0.143731 0.124724
1578481478.610000 -0.097729 0.141114 0.119568
1578481478.612500 -0.084725 0.141700 0.122365
1578481478.615000 -0.075449 0.131720 0.122404
1578481478.617500 -0.065886 0.126708 0.113805
1578481478.620000 -0.055651 0.127678 0.116904
1578481478.622500 -0.043975 0.117451 0.119074
1578481478.625000 -0.030664 0.117493 0.117278
1578481478.627500 -0.024854 0.116852 0.120783
1578481478.630000 -0.016184 0.109789 0.120948
1578481478.632500 -0.010818 0.109705 0.125581
1578481478.635000 -0.004828 0.109321 0.129333
1578481478.637500 -0.000279 0.102010 0.131650
1578481478.640000 0.002295 0.099392 0.137192
1578481478.642500 0.008768 0.099364 0.141512
1578481478.645000 0.014839 0.093910 0.140415
1578481478.647500 0.019100 0.089683 0.146712
1578481478.650000 0.023650 0.082687 0.148159
1578481478.652500 0.026920 0.086443 0.151593
1578481478.655000 0.029062 0.083651 0.154276
1578481478.657500 0.035496 0.073867 0.154735
1578481478.660000 0.044528 0.068390 0.162917
1578481478.662500 0.043422 0.063625 0.164714
1578481478.665000 0.051191 0.064093 0.169662
1578481478.667500 0.060596 0.054114 0.171067
1578481478.670000 0.066702 0.046244 0.173765
1578481478.672500 0.075836 0.046219 0.179283
1578481478.675000 0.080732 0.044170 0.177746
1578481478.677500 0.092326 0.036469 0.181960
1578481478.680000 0.101316 0.032917 0.185293
1578481478.682500 0.110260 0.025222 0.188872
1578481478.685000 0.119531 0.027740 0.187925
1578481478.687500 0.132740 0.015019 0.194560
1578481478.690000 0.147742 0.010279 0.200656
1578481478.692500 0.157067 0.001839 0.205416
1578481478.695000 0.170378 -0.004947 0.217223
1578481478.697500 0.178586 -0.024956 0.223023
1578481478.700000 0.191304 -0.037746 0.235252
1578481478.702500 0.197905 -0.049163 0.246954
1578481478.705000 0.205992 -0.065647 0.252694
1578481478.707500 0.219087 -0.074181 0.269780
1578481478.710000 0.232758 -0.100349 0.290087
1578481478.712500 0.236617 -0.114056 0.303137
1578481478.715000 0.246766 -0.131927 0.321069
1578481478.717500 0.259413 -0.155799 0.336649
1578481478.720000 0.262868 -0.174828 0.354178
1578481478.722500 0.270034 -0.191508 0.370052
1578481478.725000 0.278576 -0.213331 0.387038
1578481478.727500 0.288706 -0.234209 0.396966
1578481478.730000 0.305143 -0.252810 0.405112
1578481478.732500 0.316769 -0.259106 0.421648
1578481478.735000 0.331448 -0.272183 0.421964
1578481478.737500 0.343397 -0.280057 0.421588
1578481478.740000 0.358908 -0.287616 0.417373
1578481478.742500 0.378317 -0.283735 0.405730
1578481478.745000 0.395614 -0.286537 0.400348
1578481478.747500 0.419049 -0.283717 0.390704
1578481478.750000 0.439623 -0.275496 0.373343
1578481478.752500 0.468552 -0.269689 0.348990
1578481478.755000 0.495221 -0.260721 0.325814
1578481478.757500 0.527695 -0.253429 0.294770
1578481478.760000 0.561811 -0.243183 0.273053
1578481478.762500 0.588083 -0.233483 0.249997
1578481478.765000 0.624210 -0.229862 0.226475
1578481478.767500 0.654108 -0.214228 0.203621
1578481478.770000 0.685942 -0.216357 0.180449
1578481478.772500 0.717963 -0.206548 0.161947
1578481478.775000 0.753312 -0.208566 0.140771
1578481478.777500 0.785720 -0.207603 0.123940
1578481478.780000 0.808577 -0.211149 0.112467
1578481478.782500 0.840277 -0.216085 0.105692
1578481478.785000 0.860365 -0.215681 0.098632
1578481478.787500 0.892802 -0.220388 0.103131
1578481478.790000 0.916955 -0.219879 0.101060
1578481478.792500 0.936851 -0.226782 0.100708
1578481478.795000 0.962456 -0.236422 0.103426
1578481478.797500 0.976326 -0.231581 0.111325
1578481478.800000 0.995252 -0.235388 0.112018
1578481478.802500 1.013945 -0.239532 0.120237
1578481478.805000 1.030904 -0.247310 0.126645
1578481478.807500 1.048686 -0.251758 0.135796
1578481478.810000 1.061093 -0.256127 0.141564
1578481478.812500 1.068498 -0.264320 0.146619
1578481478.815000 1.081904 -0.276940 0.165632
1578481478.817500 1.086222 -0.288418 0.175215
1578481478.820000 1.095785 -0.300340 0.189553
1578481478.822500 1.098082 -0.316878 0.198494
1578481478.825000 1.099593 -0.330567 0.206384
1578481478.827500 1.100833 -0.342219 0.219748
1578481478.830000 1.100541 -0.354792 0.229050
1578481478.832500 1.099307 -0.362538 0.235625
1578481478.835000 1.095707 -0.372572 0.243929
1578481478.837500 1.091522 -0.380501 0.253409
1578481478.840000 1.083558 -0.396048 0.266975
1578481478.842500 1.068716 -0.397314 0.263290
1578481478.845000 1.060023 -0.409196 0.272688
1578481478.847500 1.051414 -0.422257 0.284246
1578481478.850000 1.038963 -0.430113 0.294055
1578481478.852500 1.026115 -0.435859 0.304298
1578481478.855000 1.009114 -0.448334 0.310366
1578481478.857500 0.991459 -0.450865 0.321347
1578481478.860000 0.979722 -0.453255 0.319985
1578481478.862500 0.969071 -0.450638 0.319688
1578481478.865000 0.946972 -0.452514 0.318210
1578481478.867500 0.934454 -0.452621 0.315909
1578481478.870000 0.918663 -0.455815 0.319927
1578481478.872500 0.897329 -0.456326 0.313167
1578481478.875000 0.884720 -0.458089 0.311116
1578481478.877500 0.867260 -0.457558 0.307860
1578481478.880000 0.842595 -0.456961 0.308226
1578481478.882500 0.828357 -0.453843 0.304429
1578481478.885000 0.812958 -0.445837 0.305162
1578481478.887500 0.792815 -0.442827 0.303453
1578481478.890000 0.763984 -0.441100 0.297590
1578481478.892500 0.751071 -0.435074 0.294927
1578481478.895000 0.728041 -0.425494 0.287794
1578481478.897500 0.706583 -0.417407 0.285089
1578481478.900000 0.681760 -0.407270 0.280556
1578481478.902500 0.658454 -0.403458 0.282130
1578481478.905000 0.637174 -0.386655 0.280418
1578481478.907500 0.616144 -0.378247 0.275971
1578481478.910000 0.594936 -0.349994 0.273216
1578481478.912500 0.574908 -0.338271 0.276733
1578481478.915000 0.551659 -0.317453 0.282049
1578481478.917500 0.532834 -0.290822 0.284097
1578481478.920000 0.511642 -0.280765 0.283384
1578481478.922500 0.494616 -0.251786 0.283946
1578481478.925000 0.471985 -0.222795 0.281191
1578481478.927500 0.456463 -0.203952 0.276229
1578481478.930000 0.441818 -0.177690 0.273198
1578481478.932500 0.433393 -0.150703 0.268769
1578481478.935000 0.415817 -0.121585 0.263798
1578481478.937500 0.401417 -0.098971 0.258531
1578481478.940000 0.390562 -0.070909 0.246310
1578481478.942500 0.383930 -0.039217 0.241646
1578481478.945000 0.373541 -0.017597 0.234216
1578481478.947500 0.363643 0.012860 0.224183
1578481478.950000 0.362766 0.037560 0.212327
1578481478.952500 0.356072 0.060290 0.204667
1578481478.955000 0.354213 0.080918 0.190748
1578481478.957500 0.350344 0.100119 0.180921
1578481478.960000 0.343660 0.126065 0.173447
1578481478.962500 0.343196 0.144336 0.160897
1578481478.965000 0.344609 0.156669 0.148226
1578481478.967500 0.344013 0.175434 0.138728
1578481478.970000 0.342862 0.186333 0.132202
1578481478.972500 0.343670 0.205520 0.123763
1578481478.975000 0.352979 0.221911 0.116055
1578481478.977500 0.349128 0.230847 0.103791
1578481478.980000 0.348462 0.238582 0.101556
1578481478.982500 0.347686 0.252336 0.092487
1578481478.985000 0.345999 0.257683 0.082968
1578481478.987500 0.348781 0.269322 0.074351
1578481478.990000 0.350598 0.279227 0.068083
1578481478.992500 0.352642 0.286539 0.059648
1578481478.995000 0.352348 0.294276 0.057846
1578481478.997500 0.347352 0.301595 0.050740
1578481479.000000 0.347933 0.303841 0.041915
1578481479.002500 0.348573 0.302175 0.036569
1578481479.005000 0.346378 0.304177 0.026923
1578481479.007500 0.347684 0.303565 0.025252
1578481479.010000 0.345346 0.298882 0.017771
1578481479.012500 0.343531 0.301172 0.019877
1578481479.015000 0.343239 0.299947 0.015520
1578481479.017500 0.336403 0.292170 0.016534
1578481479.020000 0.327897 0.279684 0.020516
1578481479.022500 0.326449 0.273563 0.021558
1578481479.025000 0.317889 0.265218 0.026539
1578481479.027500 0.313106 0.251605 0.034212
1578481479.030000 0.313132 0.241950 0.038929
1578481479.032500 0.305200 0.224702 0.042541
1578481479.035000 0.309457 0.217435 0.055611
1578481479.037500 0.301509 0.201352 0.063759
1578481479.040000 0.302316 0.189574 0.075378
1578481479.042500 0.303562 0.173838 0.089483
1578481479.045000 0.306726 0.156678 0.099741
1578481479.047500 0.302997 0.142752 0.108233
1578481479.050000 0.307497 0.126283 0.111224
1578481479.052500 0.307389 0.109434 0.122902
1578481479.055000 0.313531 0.086595 0.126523
1578481479.057500 0.310493 0.072099 0.140549
1578481479.060000 0.313325 0.060089 0.144222
1578481479.062500 0.311168 0.044067 0.146747
1578481479.065000 0.324367 0.027706 0.151646
1578481479.067500 0.328630 0.011055 0.155142
1578481479.070000 0.328563 -0.000444 0.154133
1578481479.072500 0.333019 -0.014615 0.154083
1578481479.075000 0.340375 -0.023659 0.153366
1578481479.077500 0.345554 -0.040488 0.153069
1578481479.080000 0.347498 -0.050816 0.150153
1578481479.082500 0.352414 -0.066775 0.144941
1578481479.085000 0.352579 -0.077659 0.144435
1578481479.087500 0.364208 -0.088498 0.142303
1578481479.090000 0.360142 -0.101165 0.141214
1578481479.092500 0.362112 -0.117071 0.144014
1578481479.095000 0.364172 -0.126956 0.138852
1578481479.097500 0.372551 -0.135130 0.136833
1578481479.100000 0.366661 -0.145143 0.137976
1578481479.102500 0.368901 -0.151017 0.133443
1578481479.105000 0.375781 -0.162029 0.128995
1578481479.107500 0.374205 -0.171928 0.131711
1578481479.110000 0.377315 -0.185855 0.132956
1578481479.112500 0.379205 -0.196433 0.131088
1578481479.115000 0.379455 -0.212272 0.135177
1578481479.117500 0.373504 -0.221428 0.137059
1578481479.120000 0.379764 -0.236283 0.141104
1578481479.122500 0.375383 -0.251687 0.145550
1578481479.125000 0.376710 -0.265993 0.150578
1578481479.127500 0.373085 -0.274344 0.156145
1578481479.130000 0.372474 -0.295827 0.164081
1578481479.132500 0.373936 -0.310744 0.167431
1578481479.135000 0.371547 -0.323367 0.174311
1578481479.137500 0.366484 -0.335193 0.183356
1578481479.140000 0.366902 -0.342557 0.184409
1578481479.142500 0.373906 -0.356613 0.188412
1578481479.145000 0.372858 -0.360830 0.193127
1578481479.147500 0.372471 -0.371167 0.197776
1578481479.150000 0.375199 -0.380276 0.204188
1578481479.152500 0.374544 -0.381644 0.208473
