#timestamp wx wy wz
1578481027.915000 -0.275095 0.151239 0.010300
1578481027.917500 -0.271197 0.157264 0.008543
1578481027.920000 -0.275891 0.160678 0.002383
1578481027.922500 -0.276840 0.174169 0.001429
1578481027.925000 -0.271285 0.171472 -0.000153
1578481027.927500 -0.266078 0.174902 -0.004251
1578481027.930000 -0.262545 0.171529 -0.002971
1578481027.932500 -0.264956 0.178838 -0.008903
1578481027.935000 -0.263175 0.183424 -0.008360
1578481027.937500 -0.251244 0.178759 -0.003929
1578481027.940000 -0.248566 0.180611 -0.010167
1578481027.942500 -0.249384 0.182773 -0.016779
1578481027.945000 -0.241059 0.187410 -0.008827
1578481027.947500 -0.230941 0.178352 -0.014530
1578481027.950000 -0.239323 0.185390 -0.011432
1578481027.952500 -0.232609 0.181890 -0.009780
1578481027.955000 -0.228179 0.182882 -0.002244
1578481027.957500 -0.225428 0.181241 -0.004022
1578481027.960000 -0.231613 0.179806 -0.001077
1578481027.962500 -0.226720 0.179005 -0.000323
1578481027.965000 -0.233142 0.177327 0.005664
1578481027.967500 -0.232387 0.178540 0.009337
1578481027.970000 -0.235790 0.176206 0.008091
1578481027.972500 -0.236091 0.180180 0.011562
1578481027.975000 -0.237025 0.176890 0.019456
1578481027.977500 -0.247590 0.184727 0.020400
1578481027.980000 -0.255889 0.184529 0.020555
1578481027.982500 -0.265349 0.182398 0.023767
1578481027.985000 -0.269964 0.191252 0.025581
1578481027.987500 -0.282642 0.192696 0.028849
1578481027.990000 -0.285913 0.190735 0.027092
1578481027.992500 -0.291730 0.189783 0.026095
1578481027.995000 -0.293373 0.186215 0.029232
1578481027.997500 -0.301260 0.193496 0.031313
1578481028.000000 -0.309181 0.185767 0.032842
1578481028.002500 -0.311397 0.178641 0.039618
1578481028.005000 -0.314151 0.175922 0.036782
1578481028.007500 -0.315116 0.177048 0.036079
1578481028.010000 -0.321923 0.170070 0.036517
1578481028.012500 -0.323452 0.162245 0.040245
1578481028.015000 -0.325342 0.162391 0.044568
1578481028.017500 -0.328946 0.158642 0.048980
1578481028.020000 -0.324628 0.154792 0.055587
1578481028.022500 -0.328645 0.153233 0.058721
1578481028.025000 -0.328179 0.144671 0.065942
1578481028.027500 -0.330298 0.139917 0.071499
1578481028.030000 -0.326391 0.137889 0.078039
1578481028.032500 -0.326739 0.128900 0.087293
1578481028.035000 -0.328243 0.125232 0.094999
1578481028.037500 -0.328293 0.121449 0.104100
1578481028.040000 -0.331151 0.115158 0.113919
1578481028.042500 -0.330101 0.108716 0.118263
1578481028.045000 -0.327902 0.099105 0.129038
1578481028.047500 -0.328204 0.098178 0.131394
1578481028.050000 -0.326841 0.093897 0.141256
1578481028.052500 -0.331335 0.090653 0.146560
1578481028.055000 -0.331902 0.081253 0.150034
1578481028.057500 -0.335816 0.077493 0.152989
1578481028.060000 -0.333232 0.076927 0.151521
1578481028.062500 -0.343746 0.067803 0.151600
1578481028.065000 -0.348780 0.069299 0.150783
1578481028.067500 -0.347520 0.065663 0.151621
1578481028.070000 -0.355575 0.056785 0.148773
1578481028.072500 -0.358517 0.054911 0.151518
1578481028.075000 -0.365208 0.057843 0.150320
1578481028.077500 -0.365674 0.049914 0.147761
1578481028.080000 -0.369318 0.042479 0.143622
1578481028.082500 -0.372247 0.038943 0.140725
1578481028.085000 -0.380419 0.033067 0.136274
1578481028.087500 -0.385295 0.031139 0.129566
1578481028.090000 -0.391430 0.029603 0.125971
1578481028.092500 -0.394447 0.026564 0.121234
1578481028.095000 -0.388487 0.019170 0.110456
1578481028.097500 -0.396894 0.020573 0.104697
1578481028.100000 -0.400844 0.017734 0.103772
1578481028.102500 -0.401644 0.015250 0.097437
1578481028.105000 -0.407478 0.010130 0.092593
1578481028.107500 -0.403114 0.009038 0.087062
1578481028.110000 -0.405388 0.004514 0.086902
1578481028.112500 -0.410381 0.006749 0.082523
1578481028.115000 -0.410123 0.005978 0.079417
1578481028.117500 -0.418222 -0.001037 0.073124
1578481028.120000 -0.413363 0.001019 0.078937
1578481028.122500 -0.413883 0.000341 0.070882
1578481028.125000 -0.410447 0.000054 0.073984
1578481028.127500 -0.412315 -0.005795 0.073579
1578481028.130000 -0.414479 -0.005877 0.070985
1578481028.132500 -0.412907 -0.008991 0.073856
1578481028.135000 -0.412300 -0.015274 0.074270
1578481028.137500 -0.404546 -0.017002 0.076921
1578481028.140000 -0.395109 -0.011900 0.077374
1578481028.142500 -0.404592 -0.022644 0.078091
1578481028.145000 -0.399329 -0.027221 0.078227
1578481028.147500 -0.396885 -0.025071 0.080240
1578481028.150000 -0.400305 -0.025980 0.075044
1578481028.152500 -0.400607 -0.025448 0.081648
1578481028.155000 -0.400724 -0.030455 0.084214
1578481028.157500 -0.401865 -0.026092 0.079496
1578481028.160000 -0.408354 -0.024208 0.080715
1578481028.162500 -0.409436 -0.023897 0.080781
1578481028.165000 -0.413622 -0.025806 0.088802
1578481028.167500 -0.422895 -0.018765 0.093363
1578481028.170000 -0.431439 -0.014357 0.097561
1578481028.172500 -0.436223 -0.011709 0.099909
1578481028.175000 -0.442840 -0.008567 0.103596
1578481028.177500 -0.447641 0.000300 0.107308
1578481028.180000 -0.459135 0.002487 0.109047
1578481028.182500 -0.461078 0.006975 0.116014
1578481028.185000 -0.466852 0.015673 0.111797
1578481028.187500 -0.471768 0.018947 0.115033
1578481028.190000 -0.478540 0.027345 0.113738
1578481028.192500 -0.485766 0.032179 0.115323
1578481028.195000 -0.486888 0.027478 0.117831
1578481028.197500 -0.491986 0.034563 0.118259
1578481028.200000 -0.493096 0.028345 0.118612
1578481028.202500 -0.490017 0.026207 0.117219
1578481028.205000 -0.484078 0.024313 0.124960
1578481028.207500 -0.485189 0.025980 0.121211
1578481028.210000 -0.481218 0.022076 0.118299
1578481028.212500 -0.481929 0.012818 0.113074
1578481028.215000 -0.470394 0.006774 0.106911
1578481028.217500 -0.467132 0.002544 0.101589
1578481028.220000 -0.468847 -0.007768 0.097646
1578481028.222500 -0.460860 -0.010771 0.085825
1578481028.225000 -0.461571 -0.020733 0.077876
1578481028.227500 -0.464334 -0.020809 0.065441
1578481028.230000 -0.460889 -0.033647 0.058128
1578481028.232500 -0.456932 -0.025482 0.045627
1578481028.235000 -0.460531 -0.028047 0.037207
1578481028.237500 -0.463988 -0.033070 0.025429
1578481028.240000 -0.467141 -0.026648 0.018235
1578481028.242500 -0.469364 -0.024436 0.009276
1578481028.245000 -0.474608 -0.021768 0.004704
1578481028.247500 -0.481920 -0.020924 0.000536
1578481028.250000 -0.486910 -0.019088 -0.007389
1578481028.252500 -0.491671 -0.009303 -0.007802
1578481028.255000 -0.494258 -0.010045 -0.005440
1578481028.257500 -0.500254 -0.007254 -0.009689
1578481028.260000 -0.504935 -0.003351 -0.006838
1578481028.262500 -0.505397 0.003450 -0.002427
1578481028.265000 -0.507347 0.006141 -0.002187
1578481028.267500 -0.497297 0.013010 -0.001611
1578481028.270000 -0.496976 0.016469 -0.001189
1578481028.272500 -0.486401 0.017828 0.004041
1578481028.275000 -0.481440 0.020519 0.001918
1578481028.277500 -0.470775 0.015070 0.001535
1578481028.280000 -0.459880 0.015534 0.003913
1578481028.282500 -0.446051 0.010674 0.007260
1578481028.285000 -0.444506 0.011125 -0.002138
1578481028.287500 -0.432081 0.010653 -0.000209
1578481028.290000 -0.421476 0.003493 -0.003436
1578481028.292500 -0.406246 -0.000025 -0.009760
1578481028.295000 -0.392096 -0.003347 -0.012383
1578481028.297500 -0.380199 -0.006039 -0.026572
1578481028.300000 -0.371370 -0.007781 -0.026466
1578481028.302500 -0.359470 -0.010085 -0.038177
1578481028.305000 -0.345437 -0.009140 -0.041653
1578481028.307500 -0.345263 -0.009874 -0.049907
1578481028.310000 -0.333996 -0.002746 -0.057790
1578481028.312500 -0.326848 -0.000463 -0.068688
1578481028.315000 -0.321242 0.005290 -0.073053
1578481028.317500 -0.311995 0.007591 -0.080396
1578481028.320000 -0.301001 0.020379 -0.088309
1578481028.322500 -0.299050 0.031281 -0.082339
1578481028.325000 -0.293632 0.038336 -0.079601
1578481028.327500 -0.288980 0.045310 -0.080030
1578481028.330000 -0.286429 0.057943 -0.078198
1578481028.332500 -0.279874 0.068328 -0.076687
1578481028.335000 -0.278381 0.079487 -0.078972
1578481028.337500 -0.282410 0.100353 -0.074813
1578481028.340000 -0.280419 0.113140 -0.068089
1578481028.342500 -0.275794 0.126149 -0.067344
1578481028.345000 -0.271067 0.138307 -0.061008
1578481028.347500 -0.270593 0.150456 -0.055864
1578481028.350000 -0.266939 0.167267 -0.047833
1578481028.352500 -0.259461 0.170763 -0.053015
1578481028.355000 -0.253581 0.180571 -0.051939
1578481028.357500 -0.242949 0.182937 -0.046523
1578481028.360000 -0.238575 0.186126 -0.050169
1578481028.362500 -0.227590 0.192271 -0.054619
1578481028.365000 -0.217180 0.200346 -0.049864
1578481028.367500 -0.203060 0.204423 -0.054245
1578481028.370000 -0.190623 0.202310 -0.053830
1578481028.372500 -0.176604 0.206532 -0.067231
1578481028.375000 -0.168984 0.205222 -0.067437
1578481028.377500 -0.158240 0.205135 -0.074966
1578481028.380000 -0.145479 0.205685 -0.081620
1578481028.382500 -0.136469 0.211231 -0.092024
1578481028.385000 -0.126229 0.214776 -0.101410
1578481028.387500 -0.113319 0.218022 -0.109155
1578481028.390000 -0.106074 0.223777 -0.114919
1578481028.392500 -0.099845 0.229730 -0.119732
1578481028.395000 -0.094089 0.233276 -0.127196
1578481028.397500 -0.080803 0.237802 -0.130819
1578481028.400000 -0.073603 0.243197 -0.133599
1578481028.402500 -0.066306 0.250654 -0.137980
1578481028.405000 -0.062218 0.260489 -0.143443
1578481028.407500 -0.059500 0.266235 -0.138654
1578481028.410000 -0.060247 0.268844 -0.143114
1578481028.412500 -0.054815 0.278002 -0.146544
1578481028.415000 -0.050096 0.290395 -0.143126
1578481028.417500 -0.054593 0.289819 -0.144571
1578481028.420000 -0.045061 0.292489 -0.141375
1578481028.422500 -0.046209 0.298469 -0.138292
1578481028.425000 -0.035237 0.300008 -0.147156
1578481028.427500 -0.037624 0.299378 -0.146070
1578481028.430000 -0.037423 0.308257 -0.141543
1578481028.432500 -0.032455 0.310913 -0.139987
1578481028.435000 -0.034000 0.316924 -0.142364
1578481028.437500 -0.023611 0.315088 -0.148419
1578481028.440000 -0.024144 0.321750 -0.147182
1578481028.442500 -0.024809 0.322607 -0.151058
1578481028.445000 -0.017543 0.319412 -0.151761
1578481028.447500 -0.013731 0.326949 -0.152637
1578481028.450000 -0.011721 0.327550 -0.157978
1578481028.452500 -0.008471 0.324620 -0.166228
1578481028.455000 0.000602 0.327602 -0.163481
1578481028.457500 -0.002916 0.324789 -0.170571
1578481028.460000 0.000174 0.327393 -0.178210
1578481028.462500 0.001045 0.327624 -0.183041
1578481028.465000 0.006698 0.329055 -0.187130
1578481028.467500 0.009157 0.335836 -0.199367
1578481028.470000 0.007227 0.336949 -0.202923
1578481028.472500 0.000061 0.340861 -0.208892
1578481028.475000 -0.000347 0.337741 -0.215796
1578481028.477500 -0.001213 0.340627 -0.215998
1578481028.480000 0.000134 0.343372 -0.219639
1578481028.482500 -0.001036 0.349183 -0.224552
1578481028.485000 -0.002366 0.357479 -0.223948
1578481028.487500 -0.010620 0.350182 -0.224012
1578481028.490000 -0.015770 0.352323 -0.221276
1578481028.492500 -0.018583 0.351039 -0.214343
1578481028.495000 -0.021626 0.356768 -0.210486
1578481028.497500 -0.024214 0.352639 -0.207156
1578481028.500000 -0.029938 0.355345 -0.204101
1578481028.502500 -0.033231 0.354010 -0.193733
1578481028.505000 -0.039963 0.343484 -0.187688
1578481028.507500 -0.041041 0.340109 -0.184304
1578481028.510000 -0.050934 0.336324 -0.184312
1578481028.512500 -0.052573 0.328712 -0.175381
1578481028.515000 -0.055467 0.331974 -0.174817
1578481028.517500 -0.053604 0.314565 -0.166287
1578481028.520000 -0.064579 0.307863 -0.160185
1578481028.522500 -0.061400 0.301126 -0.164984
1578481028.525000 -0.067659 0.291891 -0.163335
1578481028.527500 -0.069909 0.281274 -0.163780
1578481028.530000 -0.079541 0.267579 -0.162666
1578481028.532500 -0.088142 0.269300 -0.167666
1578481028.535000 -0.093523 0.264959 -0.166929
1578481028.537500 -0.093721 0.249724 -0.175490
1578481028.540000 -0.108269 0.248072 -0.175756
1578481028.542500 -0.111221 0.244264 -0.182267
1578481028.545000 -0.117445 0.239515 -0.188190
1578481028.547500 -0.127353 0.231369 -0.194217
1578481028.550000 -0.135982 0.231516 -0.199145
1578481028.552500 -0.147729 0.232525 -0.205970
1578481028.555000 -0.152376 0.223066 -0.213337
1578481028.557500 -0.156310 0.220488 -0.212356
1578481028.560000 -0.167808 0.211972 -0.217104
1578481028.562500 -0.176643 0.213765 -0.219686
1578481028.565000 -0.184569 0.208508 -0.226176
1578481028.567500 -0.191900 0.211827 -0.225472
1578481028.570000 -0.193022 0.204450 -0.231527
1578481028.572500 -0.201054 0.203492 -0.232577
1578481028.575000 -0.204402 0.198509 -0.235458
1578481028.577500 -0.202721 0.196901 -0.230375
1578481028.580000 -0.208491 0.195396 -0.240701
1578481028.582500 -0.204249 0.194050 -0.247055
1578481028.585000 -0.204910 0.191231 -0.246148
1578481028.587500 -0.197983 0.184441 -0.249247
1578481028.590000 -0.193217 0.181901 -0.255851
1578481028.592500 -0.191473 0.178751 -0.259207
1578481028.595000 -0.183189 0.169689 -0.264898
1578481028.597500 -0.175709 0.168045 -0.269298
1578481028.600000 -0.167853 0.159706 -0.268260
1578481028.602500 -0.163190 0.162169 -0.267015
1578481028.605000 -0.158924 0.151566 -0.266722
1578481028.607500 -0.154156 0.145856 -0.267725
1578481028.610000 -0.150791 0.143880 -0.273630
1578481028.612500 -0.144100 0.141466 -0.269894
1578481028.615000 -0.140873 0.137126 -0.271851
1578481028.617500 -0.135563 0.130506 -0.266562
1578481028.620000 -0.137119 0.128129 -0.265215
1578481028.622500 -0.140597 0.127940 -0.264254
1578481028.625000 -0.142838 0.125429 -0.263599
1578481028.627500 -0.145790 0.130293 -0.256567
1578481028.630000 -0.151539 0.133832 -0.251429
1578481028.632500 -0.157416 0.133654 -0.247791
1578481028.635000 -0.162746 0.135492 -0.243592
1578481028.637500 -0.165837 0.139976 -0.238334
1578481028.640000 -0.170785 0.136188 -0.240140
1578481028.642500 -0.175554 0.133234 -0.239027
1578481028.645000 -0.179781 0.134657 -0.229813
1578481028.647500 -0.180507 0.132139 -0.230622
1578481028.650000 -0.186245 0.130615 -0.231738
1578481028.652500 -0.188541 0.128046 -0.229302
1578481028.655000 -0.189166 0.126849 -0.230376
1578481028.657500 -0.187449 0.125571 -0.234439
1578481028.660000 -0.183301 0.121667 -0.239131
1578481028.662500 -0.181849 0.113772 -0.236364
1578481028.665000 -0.182807 0.113125 -0.239472
1578481028.667500 -0.180271 0.114965 -0.249457
1578481028.670000 -0.181712 0.110324 -0.246762
1578481028.672500 -0.175282 0.110367 -0.253262
1578481028.675000 -0.174531 0.114547 -0.257860
1578481028.677500 -0.175396 0.112976 -0.258482
1578481028.680000 -0.180206 0.120746 -0.260605
1578481028.682500 -0.172390 0.122879 -0.262991
1578481028.685000 -0.169812 0.121033 -0.257148
1578481028.687500 -0.172932 0.127134 -0.254309
1578481028.690000 -0.174753 0.133061 -0.261195
1578481028.692500 -0.169444 0.135748 -0.253923
1578481028.695000 -0.173305 0.140898 -0.251842
1578481028.697500 -0.168018 0.142470 -0.252821
1578481028.700000 -0.171067 0.148584 -0.248146
1578481028.702500 -0.178576 0.157143 -0.242324
1578481028.705000 -0.183219 0.158726 -0.238636
1578481028.707500 -0.188266 0.162435 -0.236545
1578481028.710000 -0.194605 0.170544 -0.221390
1578481028.712500 -0.197448 0.178766 -0.221491
1578481028.715000 -0.211225 0.183362 -0.214928
1578481028.717500 -0.222376 0.189525 -0.209337
1578481028.720000 -0.226897 0.188807 -0.200617
1578481028.722500 -0.229718 0.190869 -0.201887
1578481028.725000 -0.242551 0.195210 -0.196283
1578481028.727500 -0.245969 0.191958 -0.192635
1578481028.730000 -0.253490 0.191467 -0.188607
1578481028.732500 -0.252304 0.196292 -0.190862
1578481028.735000 -0.258952 0.188710 -0.185590
1578481028.737500 -0.252682 0.182921 -0.189833
1578481028.740000 -0.259990 0.184095 -0.191468
1578481028.742500 -0.258718 0.184290 -0.190330
1578481028.745000 -0.260636 0.175789 -0.193836
1578481028.747500 -0.263579 0.172313 -0.197366
1578481028.750000 -0.265360 0.176108 -0.203729
1578481028.752500 -0.270551 0.172545 -0.199190
1578481028.755000 -0.268930 0.168906 -0.199875
1578481028.757500 -0.278944 0.173585 -0.202216
1578481028.760000 -0.277665 0.170554 -0.207225
1578481028.762500 -0.277700 0.168665 -0.208294
1578481028.765000 -0.278483 0.169463 -0.210708
1578481028.767500 -0.280806 0.172992 -0.208242
1578481028.770000 -0.281666 0.176197 -0.207047
1578481028.772500 -0.285143 0.174037 -0.210840
1578481028.775000 -0.274788 0.178997 -0.202453
1578481028.777500 -0.280586 0.175513 -0.206353
1578481028.780000 -0.282101 0.181331 -0.199078
1578481028.782500 -0.275742 0.184247 -0.195749
1578481028.785000 -0.270844 0.178742 -0.193515
1578481028.787500 -0.272018 0.186029 -0.191708
1578481028.790000 -0.268781 0.181206 -0.191310
1578481028.792500 -0.270723 0.180069 -0.191744
1578481028.795000 -0.260967 0.177223 -0.185345
1578481028.797500 -0.260051 0.171788 -0.180873
1578481028.800000 -0.262499 0.171810 -0.175339
1578481028.802500 -0.258455 0.167072 -0.181487
1578481028.805000 -0.253624 0.157550 -0.178468
1578481028.807500 -0.248088 0.149737 -0.185555
1578481028.810000 -0.250804 0.145355 -0.182033
1578481028.812500 -0.244726 0.132887 -0.178687
1578481028.815000 -0.234503 0.130183 -0.182258
1578481028.817500 -0.231776 0.116733 -0.184739
1578481028.820000 -0.233401 0.108793 -0.190029
1578481028.822500 -0.227550 0.101954 -0.190838
1578481028.825000 -0.224827 0.095315 -0.200149
1578481028.827500 -0.213392 0.092363 -0.203469
1578481028.830000 -0.216603 0.087279 -0.214677
1578481028.832500 -0.214532 0.082490 -0.219362
1578481028.835000 -0.213353 0.082205 -0.225773
1578481028.837500 -0.201742 0.079435 -0.230941
1578481028.840000 -0.200860 0.073554 -0.239232
1578481028.842500 -0.201803 0.066981 -0.246431
1578481028.845000 -0.195013 0.072972 -0.255375
1578481028.847500 -0.186753 0.065824 -0.257015
1578481028.850000 -0.184759 0.068092 -0.256848
1578481028.852500 -0.181408 0.071588 -0.261959
1578481028.855000 -0.174870 0.068937 -0.266922
1578481028.857500 -0.169317 0.076117 -0.264563
1578481028.860000 -0.166178 0.079718 -0.273545
1578481028.862500 -0.165311 0.082619 -0.270639
1578481028.865000 -0.154123 0.089949 -0.265569
1578481028.867500 -0.151050 0.089094 -0.261636
1578481028.870000 -0.150189 0.087196 -0.263280
1578481028.872500 -0.140432 0.088514 -0.254998
1578481028.875000 -0.135373 0.090866 -0.250769
1578481028.877500 -0.136037 0.082836 -0.237392
1578481028.880000 -0.130318 0.086360 -0.237429
1578481028.882500 -0.132129 0.083368 -0.222611
1578481028.885000 -0.133358 0.078124 -0.216103
1578481028.887500 -0.120254 0.082736 -0.201750
1578481028.890000 -0.111406 0.077590 -0.191526
1578481028.892500 -0.104560 0.065877 -0.187741
1578481028.895000 -0.099409 0.062545 -0.177832
1578481028.897500 -0.088769 0.054401 -0.154772
1578481028.900000 -0.078797 0.041914 -0.144136
1578481028.902500 -0.071894 0.039223 -0.134365
1578481028.905000 -0.063318 0.038587 -0.126518
1578481028.907500 -0.056891 0.026323 -0.109905
1578481028.910000 -0.041297 0.025812 -0.104177
1578481028.912500 -0.038478 0.016975 -0.091064
1578481028.915000 -0.031503 0.020514 -0.089645
1578481028.917500 -0.018838 0.018770 -0.078759
1578481028.920000 -0.009307 0.019532 -0.080256
1578481028.922500 -0.009242 0.023833 -0.075582
1578481028.925000 -0.001907 0.029130 -0.072972
1578481028.927500 0.008172 0.037833 -0.070125
1578481028.930000 0.006394 0.041670 -0.068872
1578481028.932500 0.009333 0.061198 -0.069684
1578481028.935000 0.018527 0.063130 -0.074929
1578481028.937500 0.029309 0.075978 -0.071093
1578481028.940000 0.034043 0.085586 -0.072363
1578481028.942500 0.030619 0.094679 -0.073417
1578481028.945000 0.035957 0.109856 -0.078017
1578481028.947500 0.039993 0.119194 -0.081950
1578481028.950000 0.046699 0.132449 -0.082867
1578481028.952500 0.043701 0.136861 -0.089741
1578481028.955000 0.044692 0.153781 -0.095670
1578481028.957500 0.047618 0.157866 -0.095700
1578481028.960000 0.052270 0.164157 -0.095050
1578481028.962500 0.051554 0.178312 -0.100960
1578481028.965000 0.050063 0.184697 -0.103971
1578481028.967500 0.056611 0.199990 -0.110036
1578481028.970000 0.057139 0.195862 -0.106843
1578481028.972500 0.047804 0.206599 -0.104457
1578481028.975000 0.054225 0.213736 -0.109082
1578481028.977500 0.056969 0.216752 -0.109485
1578481028.980000 0.056355 0.210331 -0.112052
1578481028.982500 0.058547 0.214946 -0.118750
1578481028.985000 0.057149 0.215638 -0.117859
1578481028.987500 0.063567 0.209349 -0.120765
1578481028.990000 0.065233 0.215217 -0.127596
1578481028.992500 0.065401 0.206897 -0.133394
1578481028.995000 0.066830 0.208131 -0.137471
1578481028.997500 0.068210 0.208004 -0.138937
1578481029.000000 0.071768 0.203042 -0.139301
1578481029.002500 0.070234 0.206378 -0.149791
1578481029.005000 0.076281 0.197741 -0.158401
1578481029.007500 0.079098 0.190653 -0.158376
1578481029.010000 0.087252 0.190267 -0.162907
1578481029.012500 0.089458 0.194842 -0.165479
1578481029.015000 0.091480 0.195351 -0.165108
1578481029.017500 0.095806 0.194408 -0.166133
1578481029.020000 0.088172 0.199449 -0.172229
1578481029.022500 0.102405 0.199579 -0.175644
1578481029.025000 0.095576 0.199971 -0.171560
1578481029.027500 0.096929 0.210354 -0.179173
1578481029.030000 0.094309 0.212963 -0.172767
1578481029.032500 0.093113 0.209038 -0.167093
1578481029.035000 0.095035 0.213724 -0.160326
1578481029.037500 0.093138 0.218183 -0.159775
1578481029.040000 0.086978 0.222248 -0.149107
1578481029.042500 0.089799 0.227272 -0.137778
1578481029.045000 0.084761 0.227635 -0.127289
1578481029.047500 0.082900 0.231190 -0.119235
1578481029.050000 0.079335 0.225903 -0.109543
1578481029.052500 0.074442 0.234877 -0.096558
1578481029.055000 0.078590 0.237808 -0.090300
1578481029.057500 0.077462 0.234890 -0.083105
1578481029.060000 0.076261 0.236066 -0.074279
1578481029.062500 0.080512 0.239824 -0.077042
1578481029.065000 0.082774 0.233762 -0.071807
1578481029.067500 0.083128 0.234680 -0.076005
1578481029.070000 0.089513 0.226696 -0.078458
1578481029.072500 0.092380 0.220168 -0.079833
1578481029.075000 0.102492 0.218777 -0.095156
1578481029.077500 0.107341 0.214876 -0.097945
1578481029.080000 0.109926 0.204080 -0.109901
1578481029.082500 0.115101 0.202279 -0.120069
1578481029.085000 0.125478 0.196031 -0.129148
1578481029.087500 0.123866 0.189978 -0.145243
1578481029.090000 0.131485 0.189230 -0.158665
1578481029.092500 0.133462 0.186029 -0.170463
1578481029.095000 0.138928 0.186403 -0.183818
1578481029.097500 0.138038 0.186627 -0.200644
1578481029.100000 0.141919 0.183752 -0.210612
1578481029.102500 0.147410 0.186779 -0.222330
1578481029.105000 0.145537 0.186585 -0.234959
1578481029.107500 0.147384 0.191793 -0.247817
1578481029.110000 0.152034 0.198443 -0.250529
1578481029.112500 0.149602 0.193098 -0.263257
1578481029.115000 0.154246 0.191276 -0.265043
1578481029.117500 0.151022 0.201571 -0.263621
1578481029.120000 0.148179 0.205268 -0.263891
1578481029.122500 0.144146 0.207636 -0.266999
1578481029.125000 0.149108 0.207600 -0.262758
1578481029.127500 0.149290 0.210330 -0.257185
1578481029.130000 0.144331 0.203434 -0.254081
1578481029.132500 0.138517 0.203967 -0.247276
1578481029.135000 0.133927 0.208202 -0.240172
1578481029.137500 0.128867 0.205550 -0.229982
1578481029.140000 0.125173 0.202101 -0.216046
1578481029.142500 0.116828 0.205122 -0.200479
1578481029.145000 0.111134 0.202976 -0.188760
1578481029.147500 0.108504 0.202914 -0.176378
1578481029.150000 0.095390 0.201076 -0.164519
1578481029.152500 0.089674 0.193980 -0.162433
1578481029.155000 0.083564 0.201365 -0.154643
1578481029.157500 0.074801 0.200512 -0.146925
1578481029.160000 0.073881 0.202352 -0.143690
1578481029.162500 0.064802 0.201304 -0.136547
1578481029.165000 0.059310 0.200367 -0.134367
1578481029.167500 0.053804 0.199984 -0.133710
1578481029.170000 0.047292 0.199920 -0.131661
1578481029.172500 0.046174 0.196452 -0.135006
1578481029.175000 0.037928 0.202475 -0.133488
1578481029.177500 0.034411 0.204676 -0.132155
1578481029.180000 0.036682 0.205179 -0.132990
1578481029.182500 0.029708 0.208610 -0.135463
1578481029.185000 0.034505 0.207408 -0.127408
1578481029.187500 0.031148 0.211479 -0.128184
1578481029.190000 0.037380 0.218844 -0.126526
1578481029.192500 0.033873 0.224666 -0.129087
1578481029.195000 0.033155 0.226758 -0.124651
1578481029.197500 0.027545 0.228387 -0.124516
1578481029.200000 0.039376 0.238574 -0.124858
1578481029.202500 0.037189 0.241804 -0.119726
1578481029.205000 0.045747 0.245325 -0.121105
1578481029.207500 0.047906 0.247565 -0.126140
1578481029.210000 0.056687 0.249726 -0.123386
1578481029.212500 0.064449 0.255819 -0.125535
1578481029.215000 0.069182 0.257537 -0.122511
1578481029.217500 0.076182 0.268695 -0.126207
1578481029.220000 0.078021 0.268397 -0.124688
1578481029.222500 0.082175 0.269210 -0.126423
1578481029.225000 0.091128 0.271726 -0.128241
1578481029.227500 0.087607 0.278418 -0.131440
1578481029.230000 0.093316 0.278145 -0.127141
1578481029.232500 0.088756 0.289477 -0.131764
1578481029.235000 0.095288 0.298607 -0.129098
1578481029.237500 0.102058 0.302997 -0.132382
1578481029.240000 0.097540 0.313151 -0.134200
1578481029.242500 0.095785 0.322716 -0.129157
1578481029.245000 0.096004 0.334278 -0.127824
1578481029.247500 0.097564 0.339974 -0.130838
1578481029.250000 0.101797 0.342648 -0.125402
1578481029.252500 0.106715 0.354102 -0.121664
1578481029.255000 0.109987 0.354213 -0.125358
1578481029.257500 0.119779 0.361413 -0.120218
1578481029.260000 0.119412 0.364934 -0.118966
1578481029.262500 0.125353 0.367109 -0.113218
1578481029.265000 0.128351 0.370631 -0.112802
1578481029.267500 0.133981 0.375463 -0.114685
1578481029.270000 0.140516 0.380641 -0.110286
1578481029.272500 0.145298 0.378789 -0.106546
1578481029.275000 0.151779 0.379452 -0.101303
1578481029.277500 0.164978 0.377704 -0.103237
1578481029.280000 0.164485 0.379767 -0.092387
1578481029.282500 0.175551 0.379448 -0.097246
1578481029.285000 0.188690 0.376008 -0.086410
1578481029.287500 0.195792 0.368565 -0.082013
1578481029.290000 0.209729 0.368801 -0.077613
1578481029.292500 0.214212 0.358664 -0.071667
1578481029.295000 0.220507 0.349909 -0.065930
1578481029.297500 0.233027 0.338717 -0.061466
1578481029.300000 0.242232 0.333448 -0.061338
1578481029.302500 0.250071 0.322117 -0.057878
1578481029.305000 0.264944 0.316811 -0.045131
1578481029.307500 0.268647 0.305185 -0.047944
1578481029.310000 0.279295 0.291778 -0.045435
1578481029.312500 0.285269 0.282374 -0.044198
1578481029.315000 0.290152 0.269605 -0.038496
1578481029.317500 0.299652 0.260653 -0.046986
1578481029.320000 0.307491 0.246021 -0.037603
1578481029.322500 0.321095 0.233865 -0.036950
1578481029.325000 0.332330 0.219962 -0.033163
1578481029.327500 0.337070 0.208227 -0.032608
1578481029.330000 0.349072 0.193261 -0.029074
1578481029.332500 0.359745 0.176561 -0.031182
1578481029.335000 0.366481 0.166328 -0.032800
